Date,Temperature,Relative Humidity,Peak Demand,Population Growth (%),Precipitation,Energy Imports (%),Wind speed 10 m,Delhi_Daily_Sales,Cumulative_EVs_Delhi,Estimated_Charging_Load_MW,Energy Mix Contribution (%),Renewable Energy (%),Earth Skin Temperature,GDP (Trillions USD)
10/10/2021,26.63,61.95,148.1333333,0.823,0,31.497,1.87,32.35,24238.79,35.87,7.57,4.644,25.35,2.78
10/11/2021,26.62,63.19,162.9333333,0.823,0,31.497,1.83,32.35,24271.14,35.92,7.57,4.644,25.7,2.78
10/12/2021,25.73,66.23,161.2333333,0.823,0,31.497,2.14,32.35,24303.49,35.97,7.57,4.644,25.22,2.78
10/13/2021,23.86,67.35,159.5666667,0.823,0,31.497,3.67,32.35,24335.84,36.02,7.57,4.644,23.34,2.78
10/14/2021,23.17,64.66,157.9,0.823,0,31.497,3.3,32.35,24368.19,36.06,7.57,4.644,22.64,2.78
10/15/2021,25.64,65.03,156.2,0.823,0,31.497,2.06,32.35,24400.54,36.11,7.57,4.644,24.84,2.78
10/16/2021,26.46,60.81,154.5333333,0.823,0.05,31.497,1.94,32.35,24432.89,36.16,7.57,4.644,25.66,2.78
10/17/2021,25.63,74.57,137.5666667,0.823,15.71,31.497,2.25,32.35,24465.24,36.21,7.57,4.644,25.32,2.78
10/18/2021,22.13,93.11,151.2,0.823,71.1,31.497,4.9,32.35,24497.59,36.26,7.57,4.644,22.02,2.78
10/19/2021,22.85,83.32,149.5,0.823,0.01,31.497,4.58,32.35,24529.94,36.3,7.57,4.644,22.64,2.78
10/20/2021,22.35,74.72,147.8333333,0.823,0.08,31.497,3.14,32.35,24562.29,36.35,7.57,4.644,21.7,2.78
10/21/2021,21.38,67.54,146.1666667,0.823,0,31.497,3.38,32.35,24594.64,36.4,7.57,4.644,20.16,2.78
10/22/2021,22.45,69.17,144.4666667,0.823,0,31.497,2.83,32.35,24626.99,36.45,7.57,4.644,21.54,2.78
10/23/2021,22.59,80.1,142.8,0.823,0,31.497,2.97,32.35,24659.34,36.5,7.57,4.644,22.38,2.78
10/24/2021,22.61,78.96,127.0333333,0.823,19.29,31.497,2.62,32.35,24691.69,36.54,7.57,4.644,22.08,2.78
10/25/2021,21.66,80.04,139.4333333,0.823,3.65,31.497,2.35,32.35,24724.04,36.59,7.57,4.644,21.58,2.78
10/26/2021,20.37,72.63,137.7666667,0.823,0,31.497,2.75,32.35,24756.39,36.64,7.57,4.644,19.43,2.78
10/27/2021,19.39,68.46,136.1,0.823,0,31.497,2.66,32.35,24788.74,36.69,7.57,4.644,18.41,2.78
10/28/2021,19.81,69.23,134.4,0.823,0,31.497,2.15,32.35,24821.09,36.74,7.57,4.644,18.6,2.78
10/29/2021,21.45,58.89,132.7333333,0.823,0,31.497,1.24,32.35,24853.44,36.78,7.57,4.644,19.31,2.78
10/30/2021,19.19,71.35,131.0666667,0.823,0,31.497,3.51,32.35,24885.79,36.83,7.57,4.644,18.55,2.78
10/31/2021,20.03,64.25,116.4333333,0.823,0,31.497,2.69,32.35,24918.14,36.88,7.57,4.644,18.43,2.78
11/1/2021,19.49,67.24,127.7,0.823,0,31.497,2.71,17.03,24935.17,36.9,7.57,4.644,18.33,2.78
11/2/2021,18.56,73.43,128.6333333,0.823,0,31.497,3.15,17.03,24952.2,36.93,7.57,4.644,18.08,2.78
11/3/2021,19.36,74.27,129.6,0.823,0,31.497,2.34,17.03,24969.23,36.95,7.57,4.644,18.97,2.78
11/4/2021,19.59,70.07,130.5333333,0.823,0,31.497,1.79,17.03,24986.26,36.98,7.57,4.644,18.44,2.78
11/5/2021,19.76,63.49,131.5,0.823,0,31.497,1.62,17.03,25003.29,37,7.57,4.644,17.9,2.78
11/6/2021,18.05,68.92,132.4333333,0.823,0,31.497,3.38,17.03,25020.32,37.03,7.57,4.644,17.15,2.78
11/7/2021,19.08,68.12,120.0666667,0.823,0,31.497,2.78,17.03,25037.35,37.06,7.57,4.644,17.54,2.78
11/8/2021,18.69,68.52,134.3333333,0.823,0,31.497,2.69,17.03,25054.38,37.08,7.57,4.644,17.18,2.78
11/9/2021,19.06,66.82,135.3,0.823,0,31.497,2.73,17.03,25071.41,37.11,7.57,4.644,17.23,2.78
11/10/2021,19.68,60.41,136.2333333,0.823,0,31.497,2.29,17.03,25088.44,37.13,7.57,4.644,17.44,2.78
11/11/2021,19.85,55.51,137.2,0.823,0,31.497,1.62,17.03,25105.47,37.16,7.57,4.644,17.11,2.78
11/12/2021,18.92,59.08,138.1333333,0.823,0,31.497,1.9,17.03,25122.5,37.18,7.57,4.644,16.12,2.78
11/13/2021,17.19,63.55,139.1,0.823,0,31.497,2.83,17.03,25139.53,37.21,7.57,4.644,15.74,2.78
11/14/2021,17.43,56.44,126.0333333,0.823,0,31.497,2.11,17.03,25156.56,37.23,7.57,4.644,15.23,2.78
11/15/2021,16.82,55.82,141,0.823,0,31.497,2.09,17.03,25173.59,37.26,7.57,4.644,14.39,2.78
11/16/2021,15.67,59.55,141.9333333,0.823,0,31.497,2.37,17.03,25190.62,37.28,7.57,4.644,13.96,2.78
11/17/2021,16.69,54.17,142.8666667,0.823,0,31.497,1.44,17.03,25207.65,37.31,7.57,4.644,14.1,2.78
11/18/2021,17.34,56.22,143.8333333,0.823,0,31.497,1.04,17.03,25224.68,37.33,7.57,4.644,14.97,2.78
11/19/2021,17.47,56.13,144.7666667,0.823,0,31.497,1.84,17.03,25241.71,37.36,7.57,4.644,15.1,2.78
11/20/2021,15.08,74.49,145.7333333,0.823,0,31.497,2.53,17.03,25258.74,37.38,7.57,4.644,13.88,2.78
11/21/2021,16.12,67.6,132,0.823,0,31.497,3.48,17.03,25275.77,37.41,7.57,4.644,15.44,2.78
11/22/2021,15.58,59.92,147.6333333,0.823,0,31.497,4.69,17.03,25292.8,37.43,7.57,4.644,14.71,2.78
11/23/2021,16.14,52.59,148.5666667,0.823,0,31.497,2.64,17.03,25309.83,37.46,7.57,4.644,13.84,2.78
11/24/2021,16.08,54.77,149.5333333,0.823,0,31.497,2.17,17.03,25326.86,37.48,7.57,4.644,14.02,2.78
11/25/2021,16.44,61.67,150.4666667,0.823,0,31.497,1.63,17.03,25343.89,37.51,7.57,4.644,14.64,2.78
11/26/2021,17.1,56.03,151.4333333,0.823,0,31.497,1.49,17.03,25360.92,37.53,7.57,4.644,14.94,2.78
11/27/2021,15.52,69.96,152.3666667,0.823,0,31.497,2.5,17.03,25377.95,37.56,7.57,4.644,14.51,2.78
11/28/2021,17.1,66.21,138,0.823,0,31.497,1.69,17.03,25394.98,37.58,7.57,4.644,15.57,2.78
11/29/2021,16.42,61.4,154.2666667,0.823,0,31.497,2.72,17.03,25412.01,37.61,7.57,4.644,14.93,2.78
11/30/2021,16.12,60.09,155.2333333,0.823,0,31.497,2.95,17.03,25429.04,37.63,7.57,4.644,14.51,2.78
12/1/2021,14.81,66.52,156.1666667,0.823,0,31.497,1.43,20.04,25449.08,37.66,7.57,4.644,12.95,2.78
12/2/2021,14.34,69.75,156.6333333,0.823,0.01,31.497,1.99,20.04,25469.12,37.69,7.57,4.644,13.44,2.78
12/3/2021,15.72,59.67,157.0666667,0.823,0.62,31.497,1.63,20.04,25489.16,37.72,7.57,4.644,13.94,2.78
12/4/2021,18.05,52.07,157.5333333,0.823,0,31.497,1.3,20.04,25509.2,37.75,7.57,4.644,15.66,2.78
12/5/2021,17.94,61.05,142.1666667,0.823,0.02,31.497,1.88,20.04,25529.24,37.78,7.57,4.644,16.57,2.78
12/6/2021,17.28,71.02,158.4333333,0.823,0.31,31.497,2.78,20.04,25549.28,37.81,7.57,4.644,16.98,2.78
12/7/2021,14.76,66.55,158.8666667,0.823,0,31.497,3.55,20.04,25569.32,37.84,7.57,4.644,14.46,2.78
12/8/2021,14.8,57.26,159.3333333,0.823,0,31.497,2.53,20.04,25589.36,37.87,7.57,4.644,13.5,2.78
12/9/2021,15.66,52.27,159.7666667,0.823,0,31.497,1.13,20.04,25609.4,37.9,7.57,4.644,13.2,2.78
12/10/2021,14.46,63.08,160.2333333,0.823,0,31.497,2.44,20.04,25629.44,37.93,7.57,4.644,13.55,2.78
12/11/2021,14.47,54.96,160.6666667,0.823,0,31.497,2.28,20.04,25649.48,37.96,7.57,4.644,12.8,2.78
12/12/2021,14.87,52.54,145.0333333,0.823,0,31.497,1.48,20.04,25669.52,37.99,7.57,4.644,13,2.78
12/13/2021,11.77,68.96,161.5666667,0.823,0,31.497,2.35,20.04,25689.56,38.02,7.57,4.644,10.58,2.78
12/14/2021,13.49,67.35,162.0333333,0.823,0,31.497,1.8,20.04,25709.6,38.05,7.57,4.644,12.21,2.78
12/15/2021,13.2,63.63,162.4666667,0.823,0,31.497,2.68,20.04,25729.64,38.08,7.57,4.644,12.62,2.78
12/16/2021,12.44,57.88,162.9333333,0.823,0,31.497,2.79,20.04,25749.68,38.11,7.57,4.644,12.3,2.78
12/17/2021,10.01,57.21,163.3666667,0.823,0,31.497,4.62,20.04,25769.72,38.14,7.57,4.644,9.75,2.78
12/18/2021,8.6,50.5,163.8333333,0.823,0,31.497,4.74,20.04,25789.76,38.17,7.57,4.644,8.15,2.78
12/19/2021,8.07,50.02,147.8333333,0.823,0,31.497,4.19,20.04,25809.8,38.2,7.57,4.644,7.55,2.78
12/20/2021,9.78,44.72,164.7333333,0.823,0,31.497,2.89,20.04,25829.84,38.23,7.57,4.644,8.18,2.78
12/21/2021,12.48,39.03,165.1666667,0.823,0,31.497,1.85,20.04,25849.88,38.26,7.57,4.644,9.53,2.78
12/22/2021,13.2,43.99,165.6333333,0.823,0,31.497,1.73,20.04,25869.92,38.29,7.57,4.644,11.15,2.78
12/23/2021,13.14,50.91,166.0666667,0.823,0,31.497,2.33,20.04,25889.96,38.32,7.57,4.644,11.7,2.78
12/24/2021,13.41,58.81,166.5333333,0.823,0,31.497,2.33,20.04,25910,38.35,7.57,4.644,12.55,2.78
12/25/2021,14.23,57.25,166.9666667,0.823,0,31.497,1.56,20.04,25930.04,38.38,7.57,4.644,12.67,2.78
12/26/2021,13.61,65.98,150.7,0.823,0.08,31.497,2.3,20.04,25950.08,38.41,7.57,4.644,12.64,2.78
12/27/2021,14.99,69.4,167.8666667,0.823,1.4,31.497,2.29,20.04,25970.12,38.44,7.57,4.644,14.81,2.78
12/28/2021,13.85,75.1,168.3333333,0.823,0.69,31.497,1.8,20.04,25990.16,38.47,7.57,4.644,13.41,2.78
12/29/2021,12.96,68.88,168.7666667,0.823,0.52,31.497,2.86,20.04,26010.2,38.5,7.57,4.644,12.57,2.78
12/30/2021,10.98,48.55,169.2333333,0.823,0,31.497,2.04,20.04,26030.24,38.52,7.57,4.644,9.54,2.78
12/31/2021,10.78,52.23,169.6666667,0.823,0,31.497,2.69,20.04,26050.28,38.55,7.57,4.644,9.69,2.78
1/1/2022,12.15,51.69,170.1333333,0.79,0,32.476,1.61,136.74,26187.02,38.76,7.835,4.961,10.32,2.97
1/2/2022,12.78,53.86,153,0.79,0,32.476,2.05,136.74,26323.76,38.96,7.835,4.961,11.24,2.97
1/3/2022,13.44,50.34,169.8666667,0.79,0,32.476,1.74,136.74,26460.5,39.16,7.835,4.961,11.61,2.97
1/4/2022,15.64,48.2,169.7333333,0.79,0,32.476,1.51,136.74,26597.24,39.36,7.835,4.961,13.66,2.97
1/5/2022,13.32,68.57,169.6333333,0.79,8.67,32.476,2.95,136.74,26733.98,39.57,7.835,4.961,12.93,2.97
1/6/2022,13.44,86.68,169.5,0.79,0.67,32.476,4.05,136.74,26870.72,39.77,7.835,4.961,13.55,2.97
1/7/2022,14.48,88.36,169.3666667,0.79,2.06,32.476,4.19,136.74,27007.46,39.97,7.835,4.961,14.56,2.97
1/8/2022,15.06,91.91,169.2333333,0.79,27.46,32.476,5.31,136.74,27144.2,40.17,7.835,4.961,15.06,2.97
1/9/2022,14.3,91.16,152.2,0.79,12.54,32.476,1.94,136.74,27280.94,40.38,7.835,4.961,14.38,2.97
1/10/2022,11.13,81,168.9666667,0.79,1.22,32.476,2.79,136.74,27417.68,40.58,7.835,4.961,11.15,2.97
1/11/2022,10.31,75.84,168.8666667,0.79,0.09,32.476,2.73,136.74,27554.42,40.78,7.835,4.961,10.15,2.97
1/12/2022,10.62,77.28,168.7333333,0.79,0.01,32.476,2.04,136.74,27691.16,40.98,7.835,4.961,10.54,2.97
1/13/2022,11.99,75.83,168.6,0.79,0,32.476,1.18,136.74,27827.9,41.19,7.835,4.961,11.1,2.97
1/14/2022,11.41,78.08,168.4666667,0.79,0,32.476,1.52,136.74,27964.64,41.39,7.835,4.961,10.48,2.97
1/15/2022,10.56,78.34,168.3333333,0.79,0,32.476,2.17,136.74,28101.38,41.59,7.835,4.961,9.96,2.97
1/16/2022,11.15,69.72,151.3666667,0.79,0,32.476,2.02,136.74,28238.12,41.79,7.835,4.961,10.35,2.97
1/17/2022,10.84,70.24,168.1,0.79,0,32.476,1.39,136.74,28374.86,41.99,7.835,4.961,9.23,2.97
1/18/2022,10.33,76.04,167.9666667,0.79,0,32.476,2.9,136.74,28511.6,42.2,7.835,4.961,9.97,2.97
1/19/2022,10.18,77.95,167.8333333,0.79,0,32.476,1.95,136.74,28648.34,42.4,7.835,4.961,9.87,2.97
1/20/2022,12.47,78.1,167.7,0.79,0.79,32.476,1.32,136.74,28785.08,42.6,7.835,4.961,11.71,2.97
1/21/2022,13.34,77.23,167.5666667,0.79,0.05,32.476,1.56,136.74,28921.82,42.8,7.835,4.961,12.57,2.97
1/22/2022,10.86,89.11,167.4333333,0.79,10.05,32.476,6.49,136.74,29058.56,43.01,7.835,4.961,10.57,2.97
1/23/2022,11.55,87.92,150.6,0.79,11.51,32.476,2.44,136.74,29195.3,43.21,7.835,4.961,11.09,2.97
1/24/2022,10.79,80.61,167.2,0.79,0.13,32.476,2.11,136.74,29332.04,43.41,7.835,4.961,10.37,2.97
1/25/2022,10.33,82.9,167.0666667,0.79,0.01,32.476,2.48,136.74,29468.78,43.61,7.835,4.961,10.78,2.97
1/26/2022,9.84,82.38,166.9333333,0.79,0.01,32.476,3,136.74,29605.52,43.82,7.835,4.961,9.8,2.97
1/27/2022,10.14,73.47,166.8,0.79,0,32.476,3.82,136.74,29742.26,44.02,7.835,4.961,9.72,2.97
1/28/2022,10.26,63.86,166.6666667,0.79,0,32.476,4.14,136.74,29879,44.22,7.835,4.961,9.46,2.97
1/29/2022,11.43,61.96,166.5666667,0.79,0,32.476,3.22,136.74,30015.74,44.42,7.835,4.961,10.52,2.97
1/30/2022,12.49,67.69,149.8,0.79,0,32.476,4.17,136.74,30152.48,44.63,7.835,4.961,11.9,2.97
1/31/2022,14.75,60.51,166.3,0.79,0,32.476,1.75,136.74,30289.22,44.83,7.835,4.961,12.6,2.97
2/1/2022,14.24,62.99,166.1666667,0.79,0,32.476,2.65,112.11,30401.33,44.99,7.835,4.961,12.78,2.97
2/2/2022,13.05,60.32,165.7666667,0.79,0,32.476,2.83,112.11,30513.44,45.16,7.835,4.961,12.59,2.97
2/3/2022,12.45,72.66,165.3666667,0.79,8.65,32.476,4.58,112.11,30625.55,45.33,7.835,4.961,11.76,2.97
2/4/2022,11.25,85.13,164.9666667,0.79,0.69,32.476,3.46,112.11,30737.66,45.49,7.835,4.961,11.17,2.97
2/5/2022,11.69,71.1,164.5666667,0.79,0.06,32.476,2.2,112.11,30849.77,45.66,7.835,4.961,10.61,2.97
2/6/2022,13.08,58.74,147.7333333,0.79,0,32.476,2,112.11,30961.88,45.82,7.835,4.961,11.27,2.97
2/7/2022,14.34,60.52,163.7666667,0.79,0,32.476,2.36,112.11,31073.99,45.99,7.835,4.961,13.52,2.97
2/8/2022,16.07,66.26,163.3666667,0.79,2.18,32.476,1.73,112.11,31186.1,46.16,7.835,4.961,15.52,2.97
2/9/2022,13.75,88.45,162.9666667,0.79,9.85,32.476,2.21,112.11,31298.21,46.32,7.835,4.961,12.92,2.97
2/10/2022,12.93,73.3,162.5666667,0.79,0,32.476,3.51,112.11,31410.32,46.49,7.835,4.961,12.37,2.97
2/11/2022,12.24,63.74,162.1666667,0.79,0,32.476,4.4,112.11,31522.43,46.65,7.835,4.961,11.85,2.97
2/12/2022,13.35,57.62,161.7666667,0.79,0,32.476,3.62,112.11,31634.54,46.82,7.835,4.961,12.09,2.97
2/13/2022,15.41,49.79,145.2333333,0.79,0,32.476,1.79,112.11,31746.65,46.99,7.835,4.961,13,2.97
2/14/2022,15.48,54.54,160.9666667,0.79,0,32.476,2.01,112.11,31858.76,47.15,7.835,4.961,13.98,2.97
2/15/2022,16.2,57.54,160.5333333,0.79,0,32.476,2.05,112.11,31970.87,47.32,7.835,4.961,14.95,2.97
2/16/2022,16.83,55.11,160.1333333,0.79,0,32.476,2.68,112.11,32082.98,47.48,7.835,4.961,15.15,2.97
2/17/2022,16.25,55.68,159.7333333,0.79,0,32.476,2.75,112.11,32195.09,47.65,7.835,4.961,15.27,2.97
2/18/2022,16.78,51.73,159.3333333,0.79,0.12,32.476,2.55,112.11,32307.2,47.81,7.835,4.961,15.95,2.97
2/19/2022,16.02,55.98,158.9333333,0.79,0.01,32.476,3.56,112.11,32419.31,47.98,7.835,4.961,15.84,2.97
2/20/2022,15.12,55.86,142.6666667,0.79,0,32.476,4.54,112.11,32531.42,48.15,7.835,4.961,14.85,2.97
2/21/2022,16.25,47.17,158.1333333,0.79,0,32.476,2.9,112.11,32643.53,48.31,7.835,4.961,14.97,2.97
2/22/2022,17.03,52.83,157.7333333,0.79,0,32.476,5.75,112.11,32755.64,48.48,7.835,4.961,16.81,2.97
2/23/2022,16.42,61.15,157.3333333,0.79,0,32.476,3.76,112.11,32867.75,48.64,7.835,4.961,16.51,2.97
2/24/2022,17.75,63.03,156.9333333,0.79,0.01,32.476,1.98,112.11,32979.86,48.81,7.835,4.961,17.4,2.97
2/25/2022,18.99,55.2,156.5333333,0.79,2.25,32.476,2.53,112.11,33091.97,48.98,7.835,4.961,18.95,2.97
2/26/2022,16.99,64.97,156.1333333,0.79,4.02,32.476,5.29,112.11,33204.08,49.14,7.835,4.961,17.11,2.97
2/27/2022,17.2,63,140.1666667,0.79,0.01,32.476,3.25,112.11,33316.19,49.31,7.835,4.961,17.63,2.97
2/28/2022,16.21,57.24,155.3333333,0.79,0,32.476,3.37,112.11,33428.3,49.47,7.835,4.961,16.44,2.97
3/1/2022,17.66,47.73,154.9333333,0.79,0,32.476,2.36,83.03,33511.33,49.6,7.835,4.961,16.97,2.97
3/2/2022,18.97,48.71,156.6,0.79,0,32.476,2.37,83.03,33594.36,49.72,7.835,4.961,18.17,2.97
3/3/2022,20.16,48.23,158.2666667,0.79,0,32.476,2.03,83.03,33677.39,49.84,7.835,4.961,19.58,2.97
3/4/2022,19.12,58.76,159.9333333,0.79,0,32.476,3.1,83.03,33760.42,49.97,7.835,4.961,19.45,2.97
3/5/2022,18.31,57.04,161.6,0.79,0,32.476,3.69,83.03,33843.45,50.09,7.835,4.961,18.64,2.97
3/6/2022,19.58,48.31,146.9333333,0.79,0,32.476,2.02,83.03,33926.48,50.21,7.835,4.961,19.31,2.97
3/7/2022,20.52,46.45,164.9333333,0.79,0,32.476,1.9,83.03,34009.51,50.33,7.835,4.961,19.95,2.97
3/8/2022,21.4,46.47,166.6,0.79,0,32.476,2.94,83.03,34092.54,50.46,7.835,4.961,20.58,2.97
3/9/2022,21.67,46.1,168.2666667,0.79,0,32.476,3.66,83.03,34175.57,50.58,7.835,4.961,21.88,2.97
3/10/2022,21.67,47.65,169.9333333,0.79,0,32.476,3.87,83.03,34258.6,50.7,7.835,4.961,21.95,2.97
3/11/2022,21.74,49.44,171.6,0.79,0,32.476,3.7,83.03,34341.63,50.83,7.835,4.961,22.09,2.97
3/12/2022,21.73,45.53,173.2666667,0.79,0,32.476,3.42,83.03,34424.66,50.95,7.835,4.961,22.04,2.97
3/13/2022,24.66,43,157.4333333,0.79,0,32.476,2.97,83.03,34507.69,51.07,7.835,4.961,23.73,2.97
3/14/2022,25.7,45.33,176.6,0.79,0,32.476,2.49,83.03,34590.72,51.19,7.835,4.961,24.87,2.97
3/15/2022,26.71,46.54,178.2666667,0.79,0,32.476,2.98,83.03,34673.75,51.32,7.835,4.961,25.95,2.97
3/16/2022,26.2,44.93,179.9333333,0.79,0,32.476,4.41,83.03,34756.78,51.44,7.835,4.961,26.2,2.97
3/17/2022,26.1,45.29,181.5666667,0.79,0,32.476,2.42,83.03,34839.81,51.56,7.835,4.961,26.4,2.97
3/18/2022,27.38,49.39,183.2333333,0.79,0,32.476,2.81,83.03,34922.84,51.69,7.835,4.961,27.82,2.97
3/19/2022,28.37,41.2,184.9,0.79,0,32.476,2.14,83.03,35005.87,51.81,7.835,4.961,28.35,2.97
3/20/2022,29.05,36.97,167.9,0.79,0,32.476,1.77,83.03,35088.9,51.93,7.835,4.961,29.11,2.97
3/21/2022,28.07,36.23,188.2333333,0.79,0,32.476,2.7,83.03,35171.93,52.05,7.835,4.961,28.13,2.97
3/22/2022,26.86,36.66,189.9,0.79,0,32.476,4.7,83.03,35254.96,52.18,7.835,4.961,27.01,2.97
3/23/2022,27.66,31.33,191.5666667,0.79,0,32.476,2.55,83.03,35337.99,52.3,7.835,4.961,27.09,2.97
3/24/2022,27.53,32.83,193.2333333,0.79,0,32.476,2.91,83.03,35421.02,52.42,7.835,4.961,27.24,2.97
3/25/2022,26.72,32.66,194.9,0.79,0,32.476,3.89,83.03,35504.05,52.55,7.835,4.961,26.88,2.97
3/26/2022,25.96,30.66,196.5666667,0.79,0,32.476,5.01,83.03,35587.08,52.67,7.835,4.961,26.02,2.97
3/27/2022,27.64,25.49,178.4,0.79,0,32.476,3.59,83.03,35670.11,52.79,7.835,4.961,26.38,2.97
3/28/2022,29.29,21.92,199.9,0.79,0,32.476,2.09,83.03,35753.14,52.91,7.835,4.961,27.33,2.97
3/29/2022,29.52,24.92,201.5666667,0.79,0,32.476,2.99,83.03,35836.17,53.04,7.835,4.961,28.43,2.97
3/30/2022,30.09,24.41,203.2333333,0.79,0,32.476,2.08,83.03,35919.2,53.16,7.835,4.961,29.64,2.97
3/31/2022,29.88,27.67,204.9,0.79,0,32.476,2.73,83.03,36002.23,53.28,7.835,4.961,30.13,2.97
4/1/2022,28.84,24.84,206.5666667,0.79,0,32.476,3.74,83.9,36086.13,53.41,7.835,4.961,28.5,2.97
4/2/2022,29.3,20.27,207.5333333,0.79,0,32.476,2.23,83.9,36170.03,53.53,7.835,4.961,28.79,2.97
4/3/2022,29.76,18.98,187.6666667,0.79,0,32.476,2.92,83.9,36253.93,53.66,7.835,4.961,29.22,2.97
4/4/2022,30.02,17.78,209.4666667,0.79,0,32.476,3.22,83.9,36337.83,53.78,7.835,4.961,28.76,2.97
4/5/2022,29.71,19.83,210.4333333,0.79,0,32.476,3.4,83.9,36421.73,53.9,7.835,4.961,29.46,2.97
4/6/2022,30.87,18.38,211.4,0.79,0,32.476,2.92,83.9,36505.63,54.03,7.835,4.961,29.85,2.97
4/7/2022,31.83,17.95,212.4,0.79,0,32.476,2.48,83.9,36589.53,54.15,7.835,4.961,30.35,2.97
4/8/2022,32.98,17.08,213.3666667,0.79,0,32.476,2.21,83.9,36673.43,54.28,7.835,4.961,31.58,2.97
4/9/2022,33.91,15.61,214.3333333,0.79,0,32.476,2.25,83.9,36757.33,54.4,7.835,4.961,32.53,2.97
4/10/2022,32.88,17.08,193.7666667,0.79,0,32.476,3.8,83.9,36841.23,54.53,7.835,4.961,33.03,2.97
4/11/2022,34.06,15.69,216.2666667,0.79,0,32.476,2.63,83.9,36925.13,54.65,7.835,4.961,33.57,2.97
4/12/2022,34.07,14.35,217.2333333,0.79,0,32.476,2.19,83.9,37009.03,54.77,7.835,4.961,33.88,2.97
4/13/2022,32.56,18.04,218.2,0.79,0,32.476,2.69,83.9,37092.93,54.9,7.835,4.961,34.04,2.97
4/14/2022,32.11,17.32,219.1666667,0.79,0,32.476,3.38,83.9,37176.83,55.02,7.835,4.961,33.27,2.97
4/15/2022,31.62,18.63,220.1333333,0.79,0.04,32.476,3.48,83.9,37260.73,55.15,7.835,4.961,33.07,2.97
4/16/2022,32.28,14.92,221.1333333,0.79,0,32.476,2.61,83.9,37344.63,55.27,7.835,4.961,33.42,2.97
4/17/2022,32.25,16.6,199.9,0.79,0,32.476,2.84,83.9,37428.53,55.39,7.835,4.961,34.01,2.97
4/18/2022,34,14.1,223.0666667,0.79,0,32.476,3.04,83.9,37512.43,55.52,7.835,4.961,34.39,2.97
4/19/2022,35.23,14.11,224.0333333,0.79,0,32.476,3.33,83.9,37596.33,55.64,7.835,4.961,35.35,2.97
4/20/2022,34.61,17.46,225,0.79,0,32.476,4.73,83.9,37680.23,55.77,7.835,4.961,35.67,2.97
4/21/2022,30.59,30.48,225.9666667,0.79,0.06,32.476,3.48,83.9,37764.13,55.89,7.835,4.961,30.96,2.97
4/22/2022,31.71,27.41,226.9333333,0.79,0,32.476,2.32,83.9,37848.03,56.02,7.835,4.961,33.92,2.97
4/23/2022,32.36,16.62,227.9,0.79,0,32.476,3.28,83.9,37931.93,56.14,7.835,4.961,33.72,2.97
4/24/2022,32.77,16.62,205.9666667,0.79,0,32.476,4.87,83.9,38015.83,56.26,7.835,4.961,33.87,2.97
4/25/2022,33.71,15.76,229.8333333,0.79,0,32.476,3.68,83.9,38099.73,56.39,7.835,4.961,34.63,2.97
4/26/2022,34.82,14.87,230.8,0.79,0,32.476,3.41,83.9,38183.63,56.51,7.835,4.961,35.06,2.97
4/27/2022,34.61,11.9,231.8,0.79,0,32.476,3.38,83.9,38267.53,56.64,7.835,4.961,35.08,2.97
4/28/2022,36.03,10.67,232.7666667,0.79,0,32.476,2.62,83.9,38351.43,56.76,7.835,4.961,36.52,2.97
4/29/2022,36.52,13.12,233.7333333,0.79,0,32.476,3.82,83.9,38435.33,56.88,7.835,4.961,37.52,2.97
4/30/2022,36.95,10.88,234.7,0.79,0,32.476,2.67,83.9,38519.23,57.01,7.835,4.961,37.68,2.97
5/1/2022,35.43,13.41,212.1,0.79,0,32.476,4.13,80.31,38599.54,57.13,7.835,4.961,37.07,2.97
5/2/2022,35.4,19.12,236.3333333,0.79,0,32.476,4.24,80.31,38679.85,57.25,7.835,4.961,37.57,2.97
5/3/2022,34.72,22.8,237,0.79,0,32.476,2.39,80.31,38760.16,57.37,7.835,4.961,37.42,2.97
5/4/2022,35.23,24.61,237.6666667,0.79,4.91,32.476,2.87,80.31,38840.47,57.48,7.835,4.961,37.57,2.97
5/5/2022,32.5,34.95,238.3666667,0.79,0.17,32.476,2.37,80.31,38920.78,57.6,7.835,4.961,34.42,2.97
5/6/2022,33.93,28.74,239.0333333,0.79,0,32.476,2.55,80.31,39001.09,57.72,7.835,4.961,35.41,2.97
5/7/2022,34.53,24.03,239.7,0.79,0,32.476,2.38,80.31,39081.4,57.84,7.835,4.961,36.56,2.97
5/8/2022,35.02,20.21,216.3333333,0.79,0,32.476,2.15,80.31,39161.71,57.96,7.835,4.961,37.14,2.97
5/9/2022,34.58,27.55,241.0333333,0.79,0,32.476,3.34,80.31,39242.02,58.08,7.835,4.961,37.03,2.97
5/10/2022,35.13,33.02,241.7,0.79,0,32.476,3.2,80.31,39322.33,58.2,7.835,4.961,38.05,2.97
5/11/2022,35.96,31.65,242.4,0.79,0.09,32.476,2.88,80.31,39402.64,58.32,7.835,4.961,39.03,2.97
5/12/2022,37.27,28.59,243.0666667,0.79,0,32.476,3.08,80.31,39482.95,58.43,7.835,4.961,39.6,2.97
5/13/2022,37.65,19.95,243.7333333,0.79,0.09,32.476,3.3,80.31,39563.26,58.55,7.835,4.961,39.34,2.97
5/14/2022,38.23,12.47,244.4,0.79,0,32.476,3.62,80.31,39643.57,58.67,7.835,4.961,38.63,2.97
